Bain CM360 Report

Date/Time Generated,3/3/26 9:45 PM
Report Time Zone,Europe/London
Account ID,2558272
Date Range,1/1/25 - 2/28/26
MRC Accredited Metrics,"Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Rich Media, Mobile Video)",Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers are finalized after seven days, unless communicated otherwise."

Report Fields
Month,Campaign,Site (CM360),Placement,Placement ID,Impressions,Clicks
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_ResponsiveBillboard,415602367,4673,2
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_300x600,413951374,6089,2
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Interscroller,413957977,9604,61
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_ResponsiveBillboard,415604086,7973,4
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x250,413951365,6270,21
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x600,413951362,13496,4
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Interscroller,413957953,22749,127
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_ResponsiveBillboard,415603009,13268,23
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_300x600,414103421,15305,3
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_Interscroller,414120203,8895,37
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_ResponsiveBillboard,415602430,15258,15
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_300x600,413951356,25935,6
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Interscroller,414120209,16706,74
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_ResponsiveBillboard,415603069,26298,18
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x250,414103415,26932,93
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x600,413951437,48480,14
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Interscroller,414120200,45210,189
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_ResponsiveBillboard,415604173,80795,70
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_300x600,413951443,3463,2
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_Interscroller,414120194,7495,35
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_ResponsiveBillboard,415604194,6668,3
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_300x600,413951350,9305,5
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_Interscroller,414120197,14202,53
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_ResponsiveBillboard,415604992,11615,17
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_300x250,413951431,3900,8
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_300x600,413951446,21064,4
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_Interscroller,414120191,32316,132
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_ResponsiveBillboard,415604215,19011,26
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_300x600,413951404,1011,1
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_Interscroller,414120176,2889,12
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_ResponsiveBillboard,415791656,2788,3
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_300x600,413951410,3610,1
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_Interscroller,414120179,5760,39
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_ResponsiveBillboard,415605037,4652,3
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x250,413951401,3271,18
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x600,413951398,7375,3
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_Interscroller,413957986,13008,83
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_ResponsiveBillboard,415606081,7741,8
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_300x600,413951386,6011,4
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_Interscroller,413957989,10256,57
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_ResponsiveBillboard,415794338,10345,10
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_300x600,413951392,10741,4
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_Interscroller,413956219,11788,136
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_ResponsiveBillboard,415605085,14689,28
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x250,413951383,17040,64
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x600,413951380,33151,7
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_Interscroller,413957983,87486,332
2025-03,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_ResponsiveBillboard,415605103,31782,44
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_GLOBAL_Subscribers_Display_Energy_Flex_FolioStandard,417777250,1,1
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subcribers_Display_Folio,414120215,15230,41
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x250,413954578,22338,29
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x600,413954575,481,1
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_970x250,413954569,602,0
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_USNewsBuyoutMarch_Display_Macro_Headwinds_Hero,416977586,12388,23
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_USNewsBuyoutMarch_Display_Macro_SupplyChain_300x600,415658533,5909,4
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_USNewsBuyoutMarch_Display_Macro_TariffUncertainty_300x250,416165181,9848,4
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x250,413954632,91779,12
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x600,413954626,29185,10
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contexual_Display_970x250,413954620,23689,6
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Energy_Flex_FolioStandard,417933767,1,1
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Folio,413957980,39832,30
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subcribers_Display_Folio,413957959,137249,301
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x250,413954596,329131,270
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x600,413954590,12659,16
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_970x250,413954584,14507,11
2025-03,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Energy_Flex_FolioStandard,418309191,1,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x250,413957359,22088,34
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x600,413957356,3320,5
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_300x250,413957350,18517,28
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_300x600,413954647,2780,3
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_970x250,413954644,2720,0
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_CustomABM+Contextual_Display_970x250,413957353,3113,2
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x250,413954641,23058,33
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x600,413954638,2759,6
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_970x250,413954635,7853,20
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x250,413957386,30942,47
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x600,413957383,2450,4
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_300x250,413957377,24304,49
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_300x600,413957374,2389,5
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_970x250,413957371,1722,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_970x250,413957380,1892,5
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x250,413957368,32989,53
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x600,413957365,2304,8
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_970x250,413957362,5588,22
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x250,415807141,19249,30
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x600,416006741,1362,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_300x250,416006534,16100,23
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_300x600,415806418,1439,2
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_970x250,416006618,745,0
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_970x250,416326329,791,0
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x250,416327493,20094,31
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x600,416007914,1121,4
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_970x250,416007944,3506,11
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_GLOBAL_Newswrap Newsletter_AV_Week1-2_MessageA_Display_AI_AIResults_300x250,418219980,138029,66
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_GLOBAL_Newswrap Newsletter_AV_Week1-2_MessageB_Display_AI_InnovationIncrease_300x250,417924005,136670,35
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_GLOBAL_Newswrap Newsletter_AV_Week3-4_MessageA_Display_AI_Transform_300x250,417694075,147838,94
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_GLOBAL_Newswrap Newsletter_AV_Week3-4_MessageB_Display_AI_3Ways_300x250,418217421,121073,31
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x250,413954629,5607,8
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x600,413954623,828,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Contextual_Display_300x250,413954611,4452,13
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Contextual_Display_300x600,413954605,744,4
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Contextual_Display_970x250,413954599,674,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_CustomABM+Contextual_Display_970x250,413954617,696,0
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x250,413954593,6112,10
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x600,413954587,656,2
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_970x250,413954581,1434,3
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x250,413948833,47083,86
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x600,413957410,6443,4
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_300x250,413957404,23997,39
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_300x600,413957401,3300,2
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_970x250,413957398,2779,1
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_970x250,413957407,5218,3
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x250,413957395,40826,65
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x600,413957392,4763,16
2025-04,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_970x250,413957389,11958,46
2025-04,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle1_AI_BoardsPhase1_ContentLandingPage,420308024,0,1
2025-04,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle1_AI_BoardsPhase1_InFeedUnit,420074158,0,1
2025-04,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle2_Macro_TarrifsPhase1_InFeedUnit,420602712,0,1
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_300x600,413951422,4328,1
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_Macro_SeizeV2_Interscroller,417920363,11547,55
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_Macro_SeizeV2_ResponsiveBillboard,418214946,10197,28
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_300x600,413951434,21235,11
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_Macro_SeizeV2_Interscroller,418214937,22567,94
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_Macro_SeizeV2_ResponsiveBillboard,417918866,16911,33
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_300x250,413951419,11406,31
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_300x600,413951416,39886,9
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_Interscroller,414120182,1,0
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_Macro_SeizeV2_AppInterscroller,417920495,3315,17
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_Macro_SeizeV2_Interscroller,418215750,45039,215
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_Macro_SeizeV2_ResponsiveBillboard,417920606,41581,76
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_300x600,413951368,2115,1
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_Macro_SeizeV2_Interscroller,417674203,4903,18
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_Macro_SeizeV2_ResponsiveBillboard,417904124,4655,14
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_300x600,413951374,5977,1
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Interscroller,413957977,26,0
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Macro_SeizeV2_Interscroller,417902354,9574,37
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Macro_SeizeV2_ResponsiveBillboard,417900392,7948,19
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x250,413951365,6220,15
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x600,413951362,13447,6
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Interscroller,413957953,79,0
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Macro_SeizeV2_AppInterscroller,417674728,8613,30
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Macro_SeizeV2_Interscroller,417904037,13674,52
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Macro_SeizeV2_ResponsiveBillboard,417904280,13170,22
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_300x600,414103421,15224,4
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_Macro_SeizeV2_Interscroller,417904994,16591,72
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_Macro_SeizeV2_ResponsiveBillboard,417905777,15995,28
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_300x600,413951356,25802,6
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Interscroller,414120209,1,0
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Macro_SeizeV2_Interscroller,418202871,30852,136
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Macro_SeizeV2_ResponsiveBillboard,417904781,28036,46
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x250,414103415,7862,17
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x600,413951437,48304,22
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Interscroller,414120200,107,0
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Macro_SeizeV2_AppInterscroller,417675244,10587,35
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Macro_SeizeV2_Interscroller,417907001,63157,244
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Macro_SeizeV2_ResponsiveBillboard,417678052,57919,112
2025-04,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_300x600,413951443,3450,1
